71,209,13,NULL,INVALID
21,209,9,NULL,INVALID
22,209,5,NULL,INVALID
44,209,3,NULL,INVALID
49,209,2,NULL,INVALID
30,209,4,NULL,INVALID
14,209,10,NULL,INVALID
49,210,2,1,UP
30,210,3,2,UP
56,210,9,3,UP
21,210,6,4,UP
55,210,14,5,UP
57,210,8,6,UP
78,210,12,7,UP
44,210,4,8,DOWN
63,210,19,9,UP
50,210,21,10,UP
79,210,22,11,UP
64,210,17,NULL,INVALID
35,210,1,NULL,INVALID
14,210,10,NULL,INVALID
22,210,13,NULL,INVALID
65,210,7,NULL,INVALID
23,210,5,NULL,INVALID
75,210,18,NULL,INVALID
71,210,15,NULL,INVALID
77,210,11,NULL,INVALID
76,210,16,NULL,INVALID
15,210,20,NULL,INVALID
30,211,2,1,UP
22,211,10,2,UP
56,211,15,3,UP
44,211,12,4,UP
63,211,14,5,UP
21,211,4,6,DOWN
76,211,19,7,UP
50,211,22,8,UP
77,211,17,9,UP
79,211,20,10,UP
49,211,1,NULL,INVALID
75,211,21,NULL,INVALID
78,211,11,NULL,INVALID
55,211,9,NULL,INVALID
35,211,3,NULL,INVALID
23,211,6,NULL,INVALID
65,211,7,NULL,INVALID
15,211,18,NULL,INVALID
14,211,5,NULL,INVALID
57,211,8,NULL,INVALID
71,211,13,NULL,INVALID
64,211,16,NULL,INVALID
35,212,1,1,STILL
44,212,12,2,UP
55,212,4,3,UP
30,212,7,4,UP
65,212,10,5,UP
14,212,3,6,DOWN
57,212,5,7,DOWN
49,212,2,8,DOWN
21,212,8,9,DOWN
77,212,6,10,DOWN
50,212,19,11,UP
56,212,11,12,DOWN
76,212,22,13,UP
81,212,13,14,DOWN
15,212,18,15,UP
64,212,21,NULL,INVALID
23,212,9,NULL,INVALID
22,212,17,NULL,INVALID
63,212,14,NULL,INVALID
75,212,16,NULL,INVALID
71,212,15,NULL,INVALID
79,212,20,NULL,INVALID
30,213,1,1,STILL
55,213,8,2,UP
21,213,6,3,UP
49,213,4,4,STILL
65,213,13,5,UP
75,213,19,6,UP
14,213,5,7,DOWN
64,213,16,8,UP
71,213,15,9,UP
81,213,18,10,UP
44,213,10,11,DOWN
63,213,17,NULL,INVALID
50,213,14,NULL,INVALID
25,213,11,NULL,INVALID
22,213,3,NULL,INVALID
15,213,20,NULL,INVALID
23,213,7,NULL,INVALID
79,213,22,NULL,INVALID
35,213,2,NULL,INVALID
57,213,9,NULL,INVALID
56,213,12,NULL,INVALID
76,213,21,NULL,INVALID
30,214,1,1,STILL
49,214,2,2,STILL
56,214,5,3,UP
35,214,4,4,STILL
55,214,8,5,UP
23,214,3,6,DOWN
14,214,9,7,UP
65,214,14,8,UP
21,214,11,9,UP
15,214,6,10,DOWN
79,214,21,11,UP
71,214,17,12,UP
63,214,19,NULL,INVALID
25,214,7,NULL,INVALID
64,214,16,NULL,INVALID
82,214,20,NULL,INVALID
76,214,15,NULL,INVALID
57,214,10,NULL,INVALID
50,214,18,NULL,INVALID
58,214,22,NULL,INVALID
35,215,1,1,STILL
55,215,11,2,UP
25,215,8,3,UP
14,215,6,4,UP
23,215,5,5,STILL
71,215,12,6,UP
21,215,10,7,UP
15,215,13,8,UP
57,215,3,NULL,INVALID
56,215,7,NULL,INVALID
65,215,9,NULL,INVALID
30,215,4,NULL,INVALID
49,215,2,NULL,INVALID
77,216,1,1,STILL
30,216,4,2,UP
57,216,3,3,STILL
15,216,11,4,UP
23,216,7,5,UP
55,216,6,6,STILL
75,216,17,7,UP
71,216,13,8,UP
82,216,18,9,UP
50,216,20,10,UP
21,216,2,11,DOWN
22,216,12,NULL,INVALID
63,216,19,NULL,INVALID
35,216,9,NULL,INVALID
76,216,15,NULL,INVALID
79,216,22,NULL,INVALID
65,216,14,NULL,INVALID
64,216,16,NULL,INVALID
14,216,8,NULL,INVALID
49,216,5,NULL,INVALID
56,216,10,NULL,INVALID
58,216,21,NULL,INVALID
71,224,2,1,UP
35,224,1,2,DOWN
56,224,3,3,STILL
77,224,7,4,UP
57,224,5,5,STILL
63,224,10,6,UP
44,224,11,7,UP
49,224,9,8,UP
73,224,18,9,UP
64,224,20,10,UP
79,224,15,11,UP
83,224,17,NULL,INVALID
30,224,4,NULL,INVALID
21,224,16,NULL,INVALID
22,224,8,NULL,INVALID
14,224,13,NULL,INVALID
50,224,12,NULL,INVALID
55,224,6,NULL,INVALID
84,224,19,NULL,INVALID
65,224,14,NULL,INVALID
71,225,1,1,STILL
55,225,5,2,UP
30,225,4,3,UP
57,225,7,4,UP
63,225,11,5,UP
44,225,15,6,UP
56,225,10,7,UP
64,225,22,8,UP
79,225,16,9,UP
83,225,18,10,UP
69,225,19,11,UP
84,225,6,12,DOWN
22,225,2,NULL,INVALID
49,225,9,NULL,INVALID
14,225,14,NULL,INVALID
65,225,12,NULL,INVALID
35,225,3,NULL,INVALID
77,225,8,NULL,INVALID
85,225,20,NULL,INVALID
73,225,17,NULL,INVALID
50,225,13,NULL,INVALID
58,225,21,NULL,INVALID
71,226,1,1,STILL
35,226,3,2,UP
55,226,4,3,UP
22,226,6,4,UP
56,226,10,5,UP
50,226,7,6,UP
14,226,9,7,UP
44,226,12,8,UP
65,226,17,9,UP
85,226,22,10,UP
77,226,5,NULL,INVALID
30,226,2,NULL,INVALID
83,226,19,NULL,INVALID
63,226,16,NULL,INVALID
84,226,15,NULL,INVALID
58,226,14,NULL,INVALID
49,226,11,NULL,INVALID
64,226,18,NULL,INVALID
79,226,13,NULL,INVALID
73,226,20,NULL,INVALID
69,226,21,NULL,INVALID
57,226,8,NULL,INVALID
35,227,2,1,UP
30,227,3,2,UP
14,227,6,3,UP
71,227,1,4,DOWN
22,227,5,5,STILL
84,227,11,6,UP
65,227,12,7,UP
57,227,9,8,UP
77,227,8,9,DOWN
64,227,17,10,UP
73,227,20,11,UP
83,227,19,12,UP
21,227,18,13,UP
63,227,14,NULL,INVALID
79,227,16,NULL,INVALID
49,227,10,NULL,INVALID
50,227,13,NULL,INVALID
44,227,15,NULL,INVALID
56,227,7,NULL,INVALID
55,227,4,NULL,INVALID
71,228,2,1,UP
30,228,1,2,DOWN
77,228,7,3,UP
56,228,6,4,UP
22,228,9,5,UP
55,228,5,6,DOWN
64,228,17,7,UP
57,228,11,8,UP
83,228,18,9,UP
69,228,21,10,UP
35,228,3,11,DOWN
44,228,13,NULL,INVALID
79,228,16,NULL,INVALID
14,228,4,NULL,INVALID
73,228,20,NULL,INVALID
50,228,14,NULL,INVALID
84,228,12,NULL,INVALID
49,228,10,NULL,INVALID
21,228,19,NULL,INVALID
65,228,15,NULL,INVALID
63,228,8,NULL,INVALID
85,228,22,NULL,INVALID
44,229,14,1,UP
14,229,5,2,UP
65,229,13,3,UP
49,229,9,4,UP
63,229,11,5,UP
57,229,8,6,UP
56,229,7,7,STILL
35,229,10,NULL,INVALID
55,229,3,NULL,INVALID
69,229,21,NULL,INVALID
71,229,2,NULL,INVALID
84,229,16,NULL,INVALID
77,229,4,NULL,INVALID
64,229,17,NULL,INVALID
73,229,20,NULL,INVALID
79,229,15,NULL,INVALID
30,229,1,NULL,INVALID
22,229,6,NULL,INVALID
83,229,19,NULL,INVALID
21,229,18,NULL,INVALID
50,229,12,NULL,INVALID
85,229,22,NULL,INVALID
30,230,3,1,UP
55,230,4,2,UP
35,230,2,3,DOWN
49,230,11,4,UP
57,230,10,5,UP
64,230,17,6,UP
50,230,13,NULL,INVALID
22,230,7,NULL,INVALID
77,230,5,NULL,INVALID
65,230,9,NULL,INVALID
84,230,15,NULL,INVALID
63,230,12,NULL,INVALID
71,230,1,NULL,INVALID
79,230,16,NULL,INVALID
56,230,6,NULL,INVALID
44,230,8,NULL,INVALID
21,230,19,NULL,INVALID
14,230,14,NULL,INVALID
73,230,20,NULL,INVALID
83,230,18,NULL,INVALID
30,240,2,1,UP
14,240,3,2,UP
77,240,5,3,UP
57,240,7,4,UP
55,240,6,5,UP
87,240,9,6,UP
63,240,12,7,UP
88,240,15,8,UP
85,240,22,9,UP
64,240,25,10,UP
81,240,13,NULL,INVALID
89,240,21,NULL,INVALID
69,240,18,NULL,INVALID
90,240,23,NULL,INVALID
91,240,19,NULL,INVALID
71,240,1,NULL,INVALID
65,240,4,NULL,INVALID
92,240,20,NULL,INVALID
22,240,16,NULL,INVALID
50,240,24,NULL,INVALID
79,240,11,NULL,INVALID
56,240,8,NULL,INVALID
93,240,26,NULL,INVALID
49,240,14,NULL,INVALID
44,240,10,NULL,INVALID
94,240,17,NULL,INVALID
71,241,2,1,UP
55,241,6,2,UP
30,241,3,3,STILL
65,241,11,4,UP
49,241,9,5,UP
77,241,8,6,UP
44,241,18,7,UP
79,241,15,8,UP
93,241,20,9,UP
64,241,25,NULL,INVALID
90,241,24,NULL,INVALID
63,241,7,NULL,INVALID
88,241,19,NULL,INVALID
94,241,16,NULL,INVALID
81,241,12,NULL,INVALID
89,241,26,NULL,INVALID
22,241,10,NULL,INVALID
50,241,14,NULL,INVALID
14,241,1,NULL,INVALID
87,241,17,NULL,INVALID
56,241,4,NULL,INVALID
85,241,22,NULL,INVALID
57,241,5,NULL,INVALID
92,241,23,NULL,INVALID
91,241,21,NULL,INVALID
69,241,13,NULL,INVALID
71,242,4,1,UP
55,242,5,2,UP
77,242,2,3,DOWN
14,242,3,4,DOWN
57,242,6,5,UP
49,242,14,6,UP
65,242,8,7,UP
56,242,7,8,DOWN
44,242,12,9,UP
95,242,9,10,DOWN
88,242,16,11,UP
94,242,18,12,UP
81,242,11,13,DOWN
69,242,20,14,UP
64,242,26,NULL,INVALID
90,242,25,NULL,INVALID
91,242,21,NULL,INVALID
92,242,22,NULL,INVALID
93,242,23,NULL,INVALID
22,242,10,NULL,INVALID
79,242,15,NULL,INVALID
63,242,13,NULL,INVALID
85,242,24,NULL,INVALID
50,242,17,NULL,INVALID
89,242,19,NULL,INVALID
30,242,1,NULL,INVALID
30,243,1,1,STILL
65,243,7,2,UP
77,243,3,3,STILL
71,243,5,4,UP
56,243,6,5,UP
44,243,15,6,UP
22,243,8,7,UP
49,243,12,8,UP
84,243,11,9,UP
63,243,13,10,UP
81,243,14,11,UP
50,243,16,12,UP
91,243,20,13,UP
94,243,19,14,UP
93,243,22,15,UP
79,243,17,NULL,INVALID
14,243,4,NULL,INVALID
57,243,9,NULL,INVALID
89,243,18,NULL,INVALID
92,243,24,NULL,INVALID
90,243,25,NULL,INVALID
55,243,2,NULL,INVALID
69,243,21,NULL,INVALID
95,243,10,NULL,INVALID
64,243,26,NULL,INVALID
85,243,23,NULL,INVALID
30,244,2,1,UP
71,244,1,2,DOWN
77,244,4,3,UP
65,244,7,4,UP
87,244,10,5,UP
49,244,14,6,UP
94,244,18,7,UP
96,244,19,8,UP
81,244,13,9,UP
64,244,22,10,UP
69,244,16,NULL,INVALID
44,244,12,NULL,INVALID
63,244,17,NULL,INVALID
22,244,11,NULL,INVALID
92,244,21,NULL,INVALID
55,244,5,NULL,INVALID
84,244,8,NULL,INVALID
89,244,26,NULL,INVALID
79,244,15,NULL,INVALID
85,244,25,NULL,INVALID
56,244,9,NULL,INVALID
14,244,3,NULL,INVALID
90,244,24,NULL,INVALID
57,244,6,NULL,INVALID
50,244,23,NULL,INVALID
93,244,20,NULL,INVALID
55,245,5,1,UP
22,245,9,2,UP
56,245,8,3,UP
44,245,11,4,UP
30,245,1,5,DOWN
81,245,13,6,UP
63,245,15,7,UP
69,245,19,8,UP
89,245,22,9,UP
84,245,14,10,UP
77,245,4,11,DOWN
94,245,17,NULL,INVALID
90,245,23,NULL,INVALID
71,245,2,NULL,INVALID
87,245,10,NULL,INVALID
79,245,16,NULL,INVALID
92,245,20,NULL,INVALID
49,245,12,NULL,INVALID
64,245,24,NULL,INVALID
96,245,18,NULL,INVALID
85,245,21,NULL,INVALID
14,245,3,NULL,INVALID
65,245,6,NULL,INVALID
57,245,7,NULL,INVALID
30,246,2,1,UP
71,246,1,2,DOWN
14,246,3,3,STILL
84,246,9,4,UP
55,246,4,5,DOWN
22,246,5,6,DOWN
57,246,8,7,UP
44,246,6,8,DOWN
56,246,11,9,UP
49,246,12,10,UP
87,246,13,11,UP
77,246,7,12,DOWN
69,246,17,13,UP
81,246,16,14,UP
63,246,14,15,DOWN
90,246,24,16,UP
85,246,21,NULL,INVALID
96,246,15,NULL,INVALID
92,246,22,NULL,INVALID
94,246,20,NULL,INVALID
65,246,10,NULL,INVALID
89,246,18,NULL,INVALID
79,246,19,NULL,INVALID
64,246,23,NULL,INVALID
65,247,5,1,UP
55,247,6,2,UP
14,247,3,3,STILL
44,247,13,4,UP
87,247,10,5,UP
49,247,12,6,UP
94,247,15,7,UP
63,247,23,8,UP
96,247,16,9,UP
69,247,18,10,UP
22,247,9,11,DOWN
92,247,21,12,UP
90,247,22,NULL,INVALID
30,247,2,NULL,INVALID
71,247,1,NULL,INVALID
97,247,17,NULL,INVALID
79,247,14,NULL,INVALID
85,247,24,NULL,INVALID
57,247,8,NULL,INVALID
77,247,4,NULL,INVALID
84,247,11,NULL,INVALID
89,247,19,NULL,INVALID
64,247,20,NULL,INVALID
56,247,7,NULL,INVALID
30,248,2,1,UP
14,248,3,2,UP
77,248,4,3,UP
65,248,9,4,UP
96,248,14,5,UP
88,248,18,6,UP
79,248,17,7,UP
85,248,23,8,UP
56,248,6,9,DOWN
57,248,7,NULL,INVALID
49,248,11,NULL,INVALID
69,248,16,NULL,INVALID
86,248,24,NULL,INVALID
90,248,22,NULL,INVALID
22,248,5,NULL,INVALID
87,248,8,NULL,INVALID
44,248,12,NULL,INVALID
55,248,10,NULL,INVALID
94,248,20,NULL,INVALID
89,248,19,NULL,INVALID
64,248,21,NULL,INVALID
71,248,1,NULL,INVALID
63,248,13,NULL,INVALID
97,248,15,NULL,INVALID
71,249,1,1,STILL
14,249,2,2,STILL
77,249,4,3,UP
65,249,9,4,UP
49,249,11,5,UP
44,249,10,6,UP
22,249,14,7,UP
69,249,12,8,UP
83,249,15,9,UP
96,249,19,10,UP
30,249,3,11,DOWN
85,249,22,12,UP
56,249,7,NULL,INVALID
84,249,8,NULL,INVALID
63,249,16,NULL,INVALID
87,249,13,NULL,INVALID
79,249,17,NULL,INVALID
97,249,20,NULL,INVALID
55,249,6,NULL,INVALID
64,249,23,NULL,INVALID
89,249,18,NULL,INVALID
90,249,21,NULL,INVALID
86,249,24,NULL,INVALID
57,249,5,NULL,INVALID
30,250,16,1,UP
71,250,8,2,UP
84,250,13,3,UP
49,250,10,4,UP
87,250,6,5,UP
22,250,12,6,UP
65,250,4,7,DOWN
63,250,11,8,UP
44,250,9,9,STILL
83,250,17,10,UP
96,250,14,11,UP
89,250,18,12,UP
64,250,24,13,UP
90,250,22,14,UP
79,250,15,NULL,INVALID
86,250,23,NULL,INVALID
69,250,19,NULL,INVALID
77,250,1,NULL,INVALID
56,250,7,NULL,INVALID
97,250,20,NULL,INVALID
85,250,21,NULL,INVALID
14,250,5,NULL,INVALID
55,250,2,NULL,INVALID
57,250,3,NULL,INVALID
65,251,8,1,UP
57,251,7,2,UP
49,251,10,3,UP
87,251,9,4,UP
63,251,16,5,UP
96,251,14,6,UP
97,251,15,7,UP
89,251,20,8,UP
64,251,23,9,UP
79,251,17,10,UP
55,251,5,NULL,INVALID
22,251,6,NULL,INVALID
56,251,12,NULL,INVALID
77,251,3,NULL,INVALID
69,251,18,NULL,INVALID
30,251,2,NULL,INVALID
71,251,4,NULL,INVALID
44,251,13,NULL,INVALID
14,251,1,NULL,INVALID
84,251,11,NULL,INVALID
86,251,24,NULL,INVALID
83,251,19,NULL,INVALID
85,251,21,NULL,INVALID
90,251,22,NULL,INVALID
14,252,1,1,STILL
30,252,3,2,UP
71,252,2,3,DOWN
77,252,4,4,STILL
55,252,7,5,UP
49,252,5,6,DOWN
65,252,6,7,DOWN
84,252,9,8,UP
87,252,12,9,UP
56,252,10,10,STILL
22,252,8,11,DOWN
96,252,14,12,UP
63,252,15,13,UP
69,252,18,14,UP
89,252,19,15,UP
64,252,22,16,UP
90,252,23,17,UP
85,252,21,NULL,INVALID
57,252,13,NULL,INVALID
98,252,24,NULL,INVALID
44,252,11,NULL,INVALID
83,252,17,NULL,INVALID
79,252,16,NULL,INVALID
97,252,20,NULL,INVALID
30,253,3,1,UP
55,253,6,2,UP
14,253,1,3,DOWN
22,253,11,4,UP
65,253,7,5,UP
56,253,5,6,DOWN
84,253,12,7,UP
57,253,9,8,UP
83,253,16,9,UP
63,253,15,10,UP
69,253,18,11,UP
97,253,17,12,UP
64,253,22,13,UP
99,253,19,14,UP
98,253,24,15,UP
71,253,2,NULL,INVALID
85,253,20,NULL,INVALID
96,253,13,NULL,INVALID
77,253,4,NULL,INVALID
90,253,23,NULL,INVALID
49,253,8,NULL,INVALID
44,253,14,NULL,INVALID
87,253,10,NULL,INVALID
89,253,21,NULL,INVALID
30,254,3,1,UP
14,254,1,2,DOWN
71,254,2,3,DOWN
77,254,5,4,UP
55,254,4,5,DOWN
65,254,7,6,UP
49,254,8,7,UP
44,254,9,8,UP
87,254,10,9,UP
76,254,12,10,UP
56,254,6,11,DOWN
63,254,18,12,UP
83,254,14,13,UP
79,254,17,14,UP
69,254,16,15,UP
90,254,22,16,UP
64,254,21,17,UP
22,254,11,NULL,INVALID
81,254,19,NULL,INVALID
89,254,20,NULL,INVALID
85,254,23,NULL,INVALID
88,254,13,NULL,INVALID
96,254,15,NULL,INVALID
92,254,24,NULL,INVALID
30,255,1,1,STILL
57,255,3,2,UP
65,255,9,3,UP
56,255,7,4,UP
44,255,11,5,UP
63,255,12,6,UP
49,255,8,8,STILL
71,255,4,NULL,INVALID
14,255,6,NULL,INVALID
55,255,2,NULL,INVALID
77,255,5,NULL,INVALID
22,255,10,NULL,INVALID
71,256,1,1,STILL
44,256,12,2,UP
81,256,13,3,UP
87,256,10,4,UP
63,256,14,5,UP
83,256,17,6,UP
64,256,21,7,UP
92,256,23,8,UP
79,256,16,NULL,INVALID
65,256,8,NULL,INVALID
56,256,9,NULL,INVALID
49,256,6,NULL,INVALID
77,256,4,NULL,INVALID
84,256,11,NULL,INVALID
30,256,3,NULL,INVALID
55,256,5,NULL,INVALID
90,256,20,NULL,INVALID
22,256,7,NULL,INVALID
14,256,2,NULL,INVALID
89,256,19,NULL,INVALID
91,256,18,NULL,INVALID
85,256,22,NULL,INVALID
69,256,15,NULL,INVALID
57,256,24,NULL,INVALID
30,257,2,1,UP
71,257,4,2,UP
55,257,3,3,STILL
22,257,14,4,UP
79,257,10,5,UP
91,257,7,6,UP
65,257,21,7,UP
94,257,15,8,UP
100,257,13,9,UP
83,257,24,10,UP
44,257,19,11,UP
101,257,26,12,UP
102,257,1,NULL,INVALID
84,257,18,NULL,INVALID
56,257,16,NULL,INVALID
50,257,9,NULL,INVALID
103,257,20,NULL,INVALID
87,257,12,NULL,INVALID
104,257,11,NULL,INVALID
49,257,5,NULL,INVALID
57,257,8,NULL,INVALID
105,257,22,NULL,INVALID
81,257,6,NULL,INVALID
77,257,17,NULL,INVALID
106,257,23,NULL,INVALID
92,257,25,NULL,INVALID
30,258,2,1,UP
77,258,5,2,UP
22,258,8,3,UP
104,258,9,4,UP
49,258,11,5,UP
100,258,16,6,UP
65,258,23,7,UP
83,258,24,8,UP
44,258,22,9,UP
103,258,18,10,UP
107,258,26,11,UP
81,258,13,NULL,INVALID
91,258,19,NULL,INVALID
105,258,15,NULL,INVALID
84,258,6,NULL,INVALID
94,258,17,NULL,INVALID
50,258,10,NULL,INVALID
71,258,3,NULL,INVALID
88,258,20,NULL,INVALID
79,258,14,NULL,INVALID
57,258,4,NULL,INVALID
106,258,21,NULL,INVALID
101,258,25,NULL,INVALID
102,258,1,NULL,INVALID
78,258,7,NULL,INVALID
87,258,12,NULL,INVALID
30,259,2,1,UP
78,259,6,2,UP
57,259,8,3,UP
91,259,10,4,UP
79,259,9,5,UP
71,259,4,6,DOWN
49,259,7,7,STILL
84,259,13,8,UP
87,259,12,9,UP
65,259,20,10,UP
44,259,19,11,UP
103,259,17,12,UP
104,259,16,13,UP
110,259,21,NULL,INVALID
105,259,15,NULL,INVALID
81,259,11,NULL,INVALID
94,259,14,NULL,INVALID
101,259,24,NULL,INVALID
92,259,25,NULL,INVALID
106,259,23,NULL,INVALID
77,259,3,NULL,INVALID
102,259,1,NULL,INVALID
100,259,18,NULL,INVALID
109,259,5,NULL,INVALID
83,259,22,NULL,INVALID
71,261,2,1,UP
30,261,1,2,DOWN
87,261,11,3,UP
55,261,6,4,UP
94,261,18,5,UP
56,261,13,6,UP
44,261,19,7,UP
103,261,20,8,UP
70,261,23,9,UP
101,261,24,10,UP
84,261,8,11,DOWN
109,261,4,NULL,INVALID
57,261,3,NULL,INVALID
65,261,22,NULL,INVALID
22,261,5,NULL,INVALID
104,261,21,NULL,INVALID
14,261,9,NULL,INVALID
92,261,25,NULL,INVALID
77,261,7,NULL,INVALID
81,261,15,NULL,INVALID
49,261,12,NULL,INVALID
100,261,16,NULL,INVALID
79,261,10,NULL,INVALID
105,261,14,NULL,INVALID
108,261,26,NULL,INVALID
106,261,17,NULL,INVALID
30,262,1,1,STILL
71,262,4,2,UP
55,262,2,3,DOWN
77,262,3,4,DOWN
14,262,5,5,STILL
109,262,20,6,UP
22,262,6,7,DOWN
65,262,17,8,UP
94,262,15,9,UP
87,262,13,10,UP
105,262,18,11,UP
44,262,19,12,UP
103,262,24,13,UP
101,262,25,14,UP
70,262,23,15,UP
104,262,16,NULL,INVALID
57,262,7,NULL,INVALID
106,262,22,NULL,INVALID
81,262,11,NULL,INVALID
92,262,26,NULL,INVALID
100,262,21,NULL,INVALID
79,262,9,NULL,INVALID
56,262,8,NULL,INVALID
110,262,14,NULL,INVALID
49,262,10,NULL,INVALID
84,262,12,NULL,INVALID
30,263,3,1,UP
71,263,1,2,DOWN
77,263,5,3,UP
49,263,10,4,UP
94,263,16,5,UP
110,263,11,6,UP
65,263,19,7,UP
104,263,18,8,UP
111,263,26,9,UP
87,263,17,10,UP
100,263,20,11,UP
79,263,14,NULL,INVALID
57,263,9,NULL,INVALID
95,263,2,NULL,INVALID
55,263,4,NULL,INVALID
22,263,7,NULL,INVALID
103,263,15,NULL,INVALID
106,263,25,NULL,INVALID
84,263,12,NULL,INVALID
81,263,22,NULL,INVALID
44,263,13,NULL,INVALID
101,263,24,NULL,INVALID
50,263,8,NULL,INVALID
56,263,6,NULL,INVALID
105,263,21,NULL,INVALID
70,263,23,NULL,INVALID
71,264,1,1,STILL
55,264,4,2,UP
57,264,5,3,UP
22,264,6,4,UP
14,264,7,5,UP
79,264,8,6,UP
49,264,13,7,UP
50,264,10,8,UP
104,264,20,9,UP
94,264,14,10,UP
65,264,21,11,UP
44,264,15,12,UP
103,264,23,13,UP
106,264,24,14,UP
101,264,25,15,UP
111,264,26,16,UP
30,264,2,NULL,INVALID
105,264,17,NULL,INVALID
77,264,3,NULL,INVALID
87,264,11,NULL,INVALID
100,264,22,NULL,INVALID
110,264,18,NULL,INVALID
81,264,16,NULL,INVALID
70,264,19,NULL,INVALID
84,264,9,NULL,INVALID
56,264,12,NULL,INVALID
77,265,1,1,STILL
44,265,12,2,UP
103,265,14,3,UP
104,265,17,4,UP
81,265,16,5,UP
100,265,22,6,UP
106,265,24,7,UP
71,265,3,8,DOWN
111,265,26,NULL,INVALID
101,265,25,NULL,INVALID
30,265,4,NULL,INVALID
84,265,13,NULL,INVALID
14,265,6,NULL,INVALID
50,265,19,NULL,INVALID
79,265,5,NULL,INVALID
55,265,2,NULL,INVALID
87,265,7,NULL,INVALID
57,265,8,NULL,INVALID
49,265,9,NULL,INVALID
56,265,10,NULL,INVALID
22,265,11,NULL,INVALID
65,265,15,NULL,INVALID
110,265,18,NULL,INVALID
94,265,20,NULL,INVALID
70,265,21,NULL,INVALID
105,265,23,NULL,INVALID
30,266,1,1,STILL
71,266,2,2,STILL
50,266,12,3,UP
84,266,6,4,UP
87,266,11,5,UP
44,266,9,6,UP
105,266,20,7,UP
100,266,21,8,UP
106,266,25,9,UP
103,266,18,10,UP
101,266,23,11,UP
77,266,4,12,DOWN
70,266,22,13,UP
104,266,16,14,UP
14,266,3,NULL,INVALID
55,266,13,NULL,INVALID
94,266,15,NULL,INVALID
49,266,8,NULL,INVALID
65,266,24,NULL,INVALID
110,266,17,NULL,INVALID
81,266,19,NULL,INVALID
112,266,14,NULL,INVALID
111,266,26,NULL,INVALID
79,266,5,NULL,INVALID
56,266,7,NULL,INVALID
22,266,10,NULL,INVALID
71,267,3,1,UP
57,267,8,2,UP
50,267,6,3,UP
14,267,7,4,UP
87,267,12,5,UP
81,267,14,6,UP
44,267,17,7,UP
94,267,10,8,UP
105,267,18,9,UP
103,267,16,10,UP
111,267,25,11,UP
65,267,20,12,UP
56,267,4,13,DOWN
30,267,2,NULL,INVALID
104,267,24,NULL,INVALID
101,267,21,NULL,INVALID
110,267,15,NULL,INVALID
84,267,13,NULL,INVALID
22,267,1,NULL,INVALID
79,267,23,NULL,INVALID
113,267,26,NULL,INVALID
77,267,11,NULL,INVALID
112,267,19,NULL,INVALID
49,267,9,NULL,INVALID
100,267,22,NULL,INVALID
55,267,5,NULL,INVALID
71,268,3,1,UP
77,268,2,2,STILL
57,268,7,3,UP
22,268,16,4,UP
84,268,15,5,UP
14,268,5,6,DOWN
103,268,12,7,UP
100,268,24,8,UP
109,268,20,9,UP
44,268,6,10,DOWN
101,268,26,NULL,INVALID
79,268,14,NULL,INVALID
104,268,19,NULL,INVALID
56,268,9,NULL,INVALID
87,268,21,NULL,INVALID
94,268,18,NULL,INVALID
105,268,22,NULL,INVALID
49,268,11,NULL,INVALID
110,268,8,NULL,INVALID
111,268,25,NULL,INVALID
114,268,23,NULL,INVALID
55,268,1,NULL,INVALID
65,268,4,NULL,INVALID
50,268,10,NULL,INVALID
70,268,13,NULL,INVALID
81,268,17,NULL,INVALID
71,269,2,1,UP
14,269,3,2,UP
57,269,4,3,UP
22,269,8,4,UP
50,269,10,5,UP
84,269,7,6,UP
56,269,13,7,UP
104,269,11,8,UP
81,269,16,9,UP
103,269,21,10,UP
65,269,20,11,UP
94,269,18,12,UP
105,269,19,13,UP
114,269,23,14,UP
111,269,26,15,UP
113,269,25,16,UP
44,269,15,NULL,INVALID
87,269,12,NULL,INVALID
109,269,14,NULL,INVALID
110,269,17,NULL,INVALID
55,269,5,NULL,INVALID
101,269,24,NULL,INVALID
49,269,9,NULL,INVALID
100,269,22,NULL,INVALID
79,269,6,NULL,INVALID
77,269,1,NULL,INVALID
30,270,1,1,STILL
71,270,2,2,STILL
57,270,9,3,UP
56,270,10,4,UP
77,270,6,5,UP
49,270,4,6,DOWN
79,270,13,7,UP
65,270,7,8,DOWN
44,270,11,9,UP
55,270,16,10,UP
81,270,8,11,DOWN
22,270,5,12,DOWN
87,270,14,13,UP
105,270,20,14,UP
94,270,17,15,UP
70,270,21,16,UP
104,270,19,17,UP
103,270,22,18,UP
93,270,26,19,UP
95,270,3,NULL,INVALID
101,270,25,NULL,INVALID
110,270,18,NULL,INVALID
100,270,23,NULL,INVALID
50,270,12,NULL,INVALID
115,270,24,NULL,INVALID
84,270,15,NULL,INVALID
71,271,2,1,UP
30,271,1,2,DOWN
55,271,7,3,UP
95,271,4,4,STILL
56,271,6,5,UP
49,271,3,6,DOWN
57,271,8,7,UP
104,271,18,8,UP
100,271,22,9,UP
63,271,25,10,UP
44,271,19,11,UP
101,271,24,12,UP
70,271,17,13,UP
87,271,13,NULL,INVALID
22,271,10,NULL,INVALID
84,271,9,NULL,INVALID
81,271,12,NULL,INVALID
77,271,11,NULL,INVALID
116,271,20,NULL,INVALID
94,271,16,NULL,INVALID
105,271,21,NULL,INVALID
65,271,5,NULL,INVALID
79,271,14,NULL,INVALID
